ArticleEntity,Ship_3,Country_3,Description-3
Q52457787,,Q174193,Q3395428
Q52457787,,Q174193,Q1497
Q52457787,,Q34,Q26937
Q6639157,,Q796754,
Q6639157,,Q151701,Q2282139
Q6639157,,Q17,Q219712
Q6639157,,Q172771,Q3217060
Q6639157,,Q7318,Q57864
Q6639157,,,
Q52457590,,Q174193,Q4806993
Q52457590,,Q174193,Q2837232
Q52457590,,Q174193,Q248452
Q52457590,,Q174193,Q215177
Q52457590,,Q174193,Q26253
Q6638973,,Q298,
Q6638973,,Q174193,
Q6638973,Q1689598,Q5021778,Q847478
Q6638973,Q4923292,Q174193,
Q6638973,,Q174193,Q3495338
Q6638973,,Q30,Q2002947
Q52457447,,Q174193,Q204577
Q52457447,,Q174193,Q204577
Q52457447,,Q174193,Q1544796
Q52457447,Q39089684,Q174193,Q1581130
Q52457447,,Q174193,Q41735
Q52457447,,Q174193,Q188304
Q52457447,,Q174193,Q6514
Q52457447,,Q174193,
Q52457447,,Q34266,Q1026874
Q52457447,,Q174193,Q937070
Q52457447,,Q174193,Q6514
Q52457447,,Q174193,Q1853998
Q52457447,,Q35,Q1055
Q52457447,,Q174193,Q886899
Q52457447,,Q1055,Q27168
Q52457447,,Q174193,Q494853
Q6639159,,Q219712,
Q6639159,,Q145,Q3835988
Q6639171,,Q7318,Q7263152
Q6639171,,Q219712,
Q6639171,,Q219712,
Q6639171,,Q151701,Q11215470
Q52456750,,Q174193,Q19682
Q52456750,,Q142,Q589980
Q52456750,,Q174193,Q23240
Q6639237,,Q174193,Q36124
Q6639237,,Q174193,Q753784
Q6639237,,Q20,
Q6639079,Q1630498,Q15180,Q5627
Q6639079,,Q15180,
Q6639079,,Q41,Q335216
Q17001219,,Q174193,Q5092
Q17001219,,Q30,Q25804
Q17001219,,Q174193,Q17103086
Q17001219,,,Q465816
Q17001219,,Q174193,Q188304
Q17001219,,Q174193,Q420303
Q17001219,,Q174193,Q204577
Q17001219,,Q174193,Q806551
Q17001219,,Q174193,Q3038
Q17001219,,Q174193,
Q17001219,,Q3038,
Q17001219,,Q174193,Q210223
Q17001219,,Q174193,Q1011096
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q172771,Q928235
Q17001219,,Q174193,Q210223
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,Q205905
Q17001219,,Q172771,
Q17001219,,Q174193,Q8757
Q17001219,,Q174193,Q54809
Q17001219,,Q174193,Q1109500
Q17001219,,Q174193,Q9679
Q17001219,,Q174193,Q1103923
Q17001219,,Q174193,Q176
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,Q1018429
Q17001219,,Q174193,Q233
Q17001219,,Q174193,Q265115
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,Q134750
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q34,Q25287
Q17001219,,Q174193,Q573788
Q17001219,,Q174193,
Q17001219,,Q174193,Q507517
Q17001219,,Q3038,Q676689
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,Q327300
Q17001219,,Q174193,
Q17001219,,Q174193,Q25789
Q17001219,,Q174193,Q23088
Q17001219,,,
Q17001219,,Q174193,
Q17001219,,Q174193,Q188304
Q17001219,,Q174193,Q25287
Q17001219,,Q174193,Q367780
Q17001219,,Q174193,
Q17001219,Q837954,Q34266,Q2211
Q17001219,,Q174193,
Q17001219,,Q174193,Q23090
Q17001219,,Q174193,Q100166
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,Q25789
Q17001219,,,
Q17001219,,,Q406556
Q17001219,,Q83164,
Q17001219,,Q174193,Q189262
Q17001219,,Q174193,Q5785
Q17001219,,Q174193,Q134750
Q17001219,,Q174193,Q60
Q17001219,,Q174193,
Q17001219,,Q174193,Q19721
Q17001219,,Q174193,Q48335
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,Q973740
Q17001219,,Q174193,
Q17001219,,Q174193,Q26253
Q17001219,,Q174193,
Q17001219,,Q174193,Q78994
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,Q1761
Q17001219,,Q217406,
Q17001219,,Q174193,Q244
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,
Q17001219,,Q174193,Q3038
Q17001219,,Q174193,Q209126
Q17001219,,Q174193,Q550995
Q17001219,,Q174193,
Q17001219,,Q174193,Q973740
Q17001219,,Q174193,
Q17001219,,Q174193,Q546122
Q17001219,,Q174193,Q215177
Q17001219,,Q174193,
Q17001219,,Q174193,Q134750
Q52457292,,Q45,
Q52457292,,Q174193,Q531909
Q52457292,,Q174193,
Q52457292,,Q174193,
Q52457292,,Q174193,
Q52457292,,Q174193,
Q52457292,,Q174193,
Q52457292,,Q30,Q202539
Q6639146,,Q172771,Q3308902
Q6639146,,Q172771,Q3308902
Q6639146,,Q174193,
Q6639146,,Q174193,Q1238161
Q6639146,,Q55,
Q6639146,,Q174193,Q216373
Q6639146,,Q174193,
Q6639146,,Q174193,Q1693
Q6639146,,Q174193,Q7115779
Q6638949,,Q30,Q1121471
Q6638949,,Q174193,
Q52456929,,Q27306,Q776965
Q52456929,,Q174193,Q6514
Q52456929,,Q55,Q604492
Q52456929,,Q142,Q2039931
Q52456929,,Q174193,Q19711
Q52456929,,Q174193,
Q52456929,,Q174193,Q2039931
Q18204682,,Q30,Q40942
Q18204682,,Q217406,Q17054
Q18204682,,Q174193,Q188203
Q18204682,,Q30,Q204577
Q18204682,,Q30,Q204577
Q18204682,,Q174193,Q188203
Q18204682,,,Q521020
Q18204682,,Q174193,Q2035668
Q18204682,,Q174193,Q2035668
Q6639130,,Q151701,Q2282139
Q6639130,,Q145,Q3059075
Q6639130,,Q855186,Q574841
Q6639130,,Q855186,Q574841
Q6639130,,Q7318,
Q6639130,,Q151701,Q744967
Q6639130,,Q855186,Q744967
Q6639130,,Q15180,Q15288
Q6639087,Q30608105,Q41,
Q6639087,,Q96,Q14970
Q6639087,,Q36,Q607257
Q6639087,,Q8646,Q478029
Q18085735,,Q174193,Q18221
Q18085735,,Q142,
Q18085735,,Q2001966,Q334
Q18085735,,Q142,Q991435
Q18085735,,Q142,
Q18085735,,Q142,
Q18085735,,Q174193,
Q18085735,,Q174193,Q37660
Q18085735,,Q174193,Q973740
Q18085735,,Q142,
Q6639086,Q468026,Q15180,Q25231
Q6639086,,Q41,Q58976
Q6639086,,Q783,Q16901849
Q6639086,,Q41,Q144880
Q6639086,,Q686,Q169523
Q6639086,,Q804,
Q6639086,,Q27,Q41573
Q6639086,,Q804,Q97
Q6639086,,Q1014,
Q52457570,,Q20,Q21168
Q52457570,,Q174193,Q739687
Q52457570,,Q174193,Q36405
Q52457570,,Q174193,Q33986
Q52457570,,Q174193,Q19699
Q52457570,,Q20,Q420303
Q52457570,,Q174193,Q213361
Q52457570,,Q174193,Q23079
Q52457570,,Q174193,
Q52457570,,Q174193,
Q52457570,,Q174193,Q34404
Q52457570,,Q174193,Q162475
Q52457570,,Q174193,
Q52457570,,Q174193,Q10400
Q52457570,,,
Q52457570,,Q174193,Q36405
Q52457570,,Q174193,Q3868
Q52457570,,Q20,
Q52457570,,Q174193,Q1497
Q52457570,,Q174193,
Q52457570,,Q174193,Q855330
Q52457570,,Q30,Q202539
Q6638996,Q11285566,Q1062125,Q177918
Q6638996,,Q174193,Q12859788
Q6638996,Q5696566,Q30,
Q6638996,Q935295,Q174193,Q1922243
Q6638996,,Q30,Q1150855
Q6638996,,Q30,Q1150855
Q6638996,,Q43287,Q25082
Q6638996,,Q43287,Q213804
Q52457919,,Q174193,Q1851
Q52457919,,Q174193,Q221749
Q52457919,,Q174193,Q48359
Q52457919,,Q142,
Q52457919,,Q174193,
Q20311845,,Q172771,Q172771
Q20311845,,Q172771,Q7230807
Q20311845,,Q172771,
Q20311845,,Q172771,Q13353
Q20311845,,Q172771,Q48335
Q20311845,,Q172771,
Q52456934,,Q174193,Q49174
Q52456934,,Q35,
Q52456934,,Q174193,
Q52456934,,Q174193,Q683363
Q52456934,,Q174193,Q204577
Q52456934,,Q174193,Q202539
Q52456934,,Q30,
Q52456934,Q20870494,Q174193,
Q52456934,,Q174193,Q97
Q52456934,,Q174193,
Q52456934,,Q29,Q4806993
Q52456934,,Q174193,Q531909
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,Q97
Q20311664,,Q172771,
Q20311664,,Q172771,
Q20311664,,Q172771,Q501768
Q20311664,,Q172771,
Q20311664,,Q172771,Q1754
Q17001320,,Q174193,Q47716
Q17001320,,Q174193,Q917313
Q17001320,,Q174193,Q1761
Q17001320,,Q174193,Q14299
Q17001320,,Q29,Q1797381
Q17001320,,Q45,Q170173
Q17001320,,Q45,Q170173
Q17001320,,Q174193,Q14294
Q17001320,Q45770987,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,Q21012198,Q174193,
Q17001320,,Q174193,Q248452
Q17001320,,Q174193,Q1497
Q17001320,,Q142,
Q17001320,,Q174193,
Q17001320,,Q34,Q15682
Q17001320,,Q174193,Q995615
Q17001320,,Q174193,Q1410
Q17001320,,Q30,Q26262
Q17001320,,Q1055,Q34261
Q17001320,,Q174193,
Q17001320,,Q142,
Q17001320,,Q30,Q49201
Q17001320,,Q30,Q26339
Q17001320,,Q30,
Q17001320,,Q30,
Q17001320,,Q30,
Q17001320,,Q30,
Q17001320,,Q30,Q210223
Q17001320,,Q30,
Q17001320,,Q30,
Q17001320,,Q30,Q598553
Q17001320,,Q30,Q1581130
Q17001320,,Q30,Q744948
Q17001320,,Q174193,Q207794
Q17001320,,Q30,
Q17001320,,Q174193,Q13353
Q17001320,,Q174193,Q210223
Q17001320,,Q174193,
Q17001320,,Q174193,Q204577
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q30,Q18438
Q17001320,,Q174193,Q25389
Q17001320,,Q174193,Q1241171
Q17001320,,Q174193,Q1650
Q17001320,,Q174193,Q202539
Q17001320,,Q174193,
Q17001320,,Q174193,Q174224
Q17001320,,Q174193,Q1264213
Q17001320,,Q34266,Q1851
Q17001320,,Q174193,Q811177
Q17001320,,Q174193,Q1693
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,Q2324662
Q17001320,,Q174193,Q2323366
Q17001320,,Q174193,Q311975
Q17001320,,Q174193,
Q17001320,,Q174193,Q3776118
Q17001320,Q4936419,Q174193,Q124046
Q17001320,,Q174193,Q654216
Q17001320,,Q174193,Q210223
Q17001320,,,Q15864
Q17001320,,Q174193,Q1143832
Q17001320,,Q174193,
Q17001320,,Q174193,Q384721
Q17001320,,Q174193,Q244
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q30,
Q17001320,,Q174193,
Q17001320,,Q174193,Q133315
Q17001320,,Q174193,
Q17001320,,Q174193,Q202539
Q17001320,,Q174193,
Q17001320,,Q174193,Q1121471
Q17001320,,Q174193,
Q17001320,,Q174193,Q5092
Q17001320,,Q174193,
Q17001320,,Q174193,Q1761
Q17001320,,Q174193,
Q17001320,,Q174193,Q179424
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,Q107393
Q17001320,,Q174193,Q179424
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,Q202539
Q17001320,,Q174193,
Q17001320,,Q174193,Q4093
Q17001320,,Q30,Q923362
Q17001320,,Q174193,Q748559
Q17001320,,Q174193,Q2588227
Q17001320,,Q174193,Q7162265
Q17001320,,Q45,Q36433
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,Q183551
Q17001320,,Q174193,
Q17001320,,Q174193,Q1939963
Q17001320,,Q174193,Q7354
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q20,
Q17001320,,Q142,
Q17001320,,Q34,Q597
Q17001320,,Q20,
Q17001320,,Q174193,
Q17001320,,Q174193,Q9676
Q17001320,,Q142,Q662059
Q17001320,,Q174193,
Q17001320,,Q174193,Q140948
Q17001320,,Q174193,Q185111
Q17001320,,Q1209,
Q17001320,,Q174193,Q1185346
Q17001320,,Q174193,Q128323
Q17001320,,Q174193,Q1952
Q17001320,,Q142,Q12798
Q17001320,,Q174193,Q3012283
Q17001320,,Q174193,
Q17001320,,Q174193,Q12859788
Q17001320,,Q174193,Q158530
Q17001320,,Q174193,Q16901849
Q17001320,,Q174193,Q1431121
Q17001320,,Q174193,Q1416413
Q17001320,,Q174193,
Q17001320,,Q142,Q7316335
Q17001320,,Q174193,Q774215
Q17001320,,Q174193,Q502233
Q17001320,,Q174193,
Q17001320,,Q174193,Q2610915
Q17001320,,Q174193,Q183551
Q17001320,,Q174193,
Q17001320,,Q154849,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q55613253,Q683363
Q17001320,,Q174193,
Q17001320,,Q30,
Q17001320,,Q174193,Q1410
Q17001320,,Q174193,Q8757
Q17001320,,Q174193,
Q17001320,,Q165154,
Q17001320,,Q30,
Q17001320,,Q29,Q8745
Q17001320,,Q174193,Q748559
Q17001320,,Q142,Q17012
Q17001320,,Q174193,Q913793
Q17001320,,Q30,Q60
Q17001320,,Q174193,Q150106
Q17001320,,Q174193,
Q17001320,,Q174193,Q123362
Q17001320,,Q174193,Q508582
Q17001320,,Q174193,Q174193
Q17001320,,Q174193,Q273
Q17001320,,Q30,Q54134
Q17001320,,Q174193,
Q17001320,,Q174193,Q1185203
Q17001320,,Q174193,Q45393
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q45,Q39517
Q17001320,,Q174193,Q973740
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,Q973740
Q17001320,,Q174193,Q973740
Q17001320,,Q174193,Q973740
Q17001320,,Q174193,
Q17001320,,Q174193,Q174193
Q17001320,,Q34266,Q1851
Q17001320,,Q174193,
Q17001320,,Q30,Q24879
Q17001320,,Q30,Q202539
Q17001320,,Q174193,Q973740
Q17001320,,Q174193,Q973740
Q17001320,,Q30,Q40885
Q17001320,,Q174193,Q2433632
Q17001320,Q5172094,Q174193,
Q17001320,,Q29,Q126148
Q17001320,,Q174193,Q581367
Q17001320,,Q174193,Q174193
Q17001320,,Q174193,
Q17001320,,Q174193,Q174193
Q17001320,,Q174193,Q174193
Q17001320,,Q174193,
Q17001320,,Q30,Q738808
Q17001320,,Q174193,
Q17001320,,Q174193,Q202539
Q17001320,,Q174193,
Q17001320,,Q34,Q233
Q17001320,,Q174193,Q1444194
Q17001320,,Q2001966,Q531909
Q17001320,Q48734833,Q174193,
Q17001320,,Q174193,Q376866
Q17001320,,Q35,
Q17001320,,Q174193,Q210223
Q17001320,,Q174193,Q573788
Q17001320,,Q142,Q685357
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q174193,
Q17001320,,Q30,Q34404
Q17001320,,Q174193,
Q17001320,,Q30,Q1410
Q17001320,,Q30,Q202539
Q17001320,,Q29,
Q17001320,,Q174193,
Q17001320,,Q174193,Q190002
Q17001320,,Q174193,Q140948
Q17001320,,Q35,Q1980900
Q17001320,,Q174193,Q204577
Q17001320,,Q174193,
Q17001320,,Q174193,Q23148
Q17001320,Q55629506,Q174193,Q1591668
Q17001320,,Q174193,Q201698
Q17001320,,Q174193,Q97
Q17001320,,Q174193,
Q17001320,,Q174193,Q1748
Q17001320,,Q165154,Q216939
Q17001320,,Q174193,Q248452
Q6639135,,Q30,Q97
Q6639135,,Q156649,Q189929
Q6639135,,Q20,Q97
Q6639135,,Q172771,Q3308902
Q6639135,,Q172771,Q3308902
Q6639135,,Q96,Q2937107
Q6639135,,Q142,Q3240
Q6639196,,Q796754,Q2564009
Q6639196,,Q151701,
Q6639196,,Q151701,
Q6639196,,Q41,Q172771
Q6639196,,Q151701,
Q6639196,,Q151701,
Q6639196,,Q15180,Q151701
Q6639196,,Q151701,Q362
Q6639196,,Q151701,Q174731
Q6639196,,Q172771,Q1765455
Q6639196,,Q172579,Q168820
Q6639196,,Q796754,Q11215470
Q6639196,,Q7318,
Q6639196,,Q796754,Q11215470
Q6639196,,Q796754,
Q6639196,Q4258046,Q15180,Q166
Q6639196,,Q151701,
Q6639196,,Q145,Q100166
Q6639196,,Q796754,Q362
Q6639196,,Q796754,Q3376573
Q6639196,,Q796754,Q1770
Q6639196,,Q15180,
Q6639196,,Q796754,
Q6639196,,Q796754,Q362
Q6639196,,Q172771,Q1693
Q6639196,,Q172771,
Q6639196,,Q145,
Q6639196,,Q7318,Q545
Q6639196,,Q796754,Q155863
Q52456853,,Q174193,Q201698
Q52456853,,Q174193,Q1693
Q52456853,,Q34266,Q155863
Q52456853,Q7370505,Q174193,Q922298
Q6639243,Q2577739,Q145,Q671079
Q17001299,,Q174193,Q3040
Q17001299,,Q174193,Q97
Q17001299,,Q35,Q1635
Q17001299,,Q174193,Q34404
Q17001299,,Q30,Q35827
Q17001299,,Q174193,Q1185346
Q17001299,,Q174193,Q174224
Q17001299,,Q174193,Q2001966
Q17001299,,Q174193,Q1748
Q17001299,,Q20,Q39383
Q17001299,,Q15864,Q188161
Q17001299,,Q174193,Q189262
Q17001299,,Q174193,Q216373
Q17001299,,Q174193,Q17054
Q17001299,,Q15864,Q749
Q17001299,,Q2001966,Q219774
Q17001299,,Q174193,Q19721
Q17001299,,Q174193,Q248452
Q17001299,,Q174193,Q25287
Q17001299,,Q233,
Q17001299,,Q174193,
Q17001299,,Q29,Q202539
Q17001299,,Q29,Q202539
Q17001299,,Q174193,Q202539
Q17001299,,Q174193,Q204577
Q17001299,,Q174193,Q202539
Q17001299,,Q174193,Q204577
Q17001299,,Q174193,
Q17001299,,Q174193,Q1581130
Q17001299,,Q174193,Q202539
Q17001299,,Q174193,Q1581130
Q17001299,,Q174193,Q14686
Q17001299,,Q20,Q41599
Q17001299,,Q174193,Q248452
Q17001299,,Q174193,Q160819
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q201694
Q17001299,,Q20,Q25804
Q17001299,,Q174193,Q784
Q17001299,,Q2843,Q54757
Q17001299,,Q174193,Q986007
Q17001299,,Q174193,Q1854554
Q17001299,,Q174193,Q778
Q17001299,,Q174193,
Q17001299,,Q174193,Q2467
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q202539
Q17001299,,Q83164,Q1581130
Q17001299,,Q174193,Q202539
Q17001299,,Q174193,
Q17001299,,Q174193,Q202539
Q17001299,,Q174193,
Q17001299,,Q174193,Q935589
Q17001299,,Q30,Q97
Q17001299,,Q34,Q1754
Q17001299,,Q174193,Q1851
Q17001299,,Q174193,
Q17001299,,Q174193,Q176
Q17001299,,Q174193,Q35000
Q17001299,,Q174193,Q2039931
Q17001299,,Q174193,
Q17001299,,Q20,Q123377
Q17001299,,Q174193,Q216373
Q17001299,,Q174193,
Q17001299,,Q142,
Q17001299,,Q142,Q783186
Q17001299,,Q174193,
Q17001299,,Q30,Q5092
Q17001299,,Q20,Q25804
Q17001299,,Q174193,
Q17001299,,Q174193,Q134750
Q17001299,,Q30,Q1169
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q951302
Q17001299,,Q174193,Q163584
Q17001299,,Q174193,Q248452
Q17001299,,Q174193,Q1061313
Q17001299,,Q174193,Q942084
Q17001299,,Q174193,
Q17001299,,Q174193,Q36433
Q17001299,,Q174193,Q1563
Q17001299,,Q142,Q12798
Q17001299,,Q20,Q3038
Q17001299,,Q174193,
Q17001299,,Q142,
Q17001299,,Q27306,Q492543
Q17001299,,Q174193,Q143762
Q17001299,,Q174193,Q1965
Q17001299,,,
Q17001299,,Q45,Q42362
Q17001299,,Q12560,
Q17001299,,Q174193,Q4092
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q546
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q810784
Q17001299,,Q174193,Q578957
Q17001299,,Q174193,Q41735
Q17001299,,Q174193,Q633565
Q17001299,,Q174193,
Q17001299,,Q15864,
Q17001299,,Q15864,
Q17001299,,Q15864,
Q17001299,,Q174193,Q5092
Q17001299,,Q174193,Q202539
Q17001299,,Q15864,Q1693
Q17001299,,Q174193,
Q17001299,,Q174193,Q202539
Q17001299,,Q174193,
Q17001299,,Q174193,Q1755020
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q311975
Q17001299,,Q174193,
Q17001299,,Q174193,Q188304
Q17001299,,Q174193,Q36647
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q13353
Q17001299,,Q174193,Q1143832
Q17001299,,Q174193,Q1109500
Q17001299,,Q174193,Q202539
Q17001299,,Q174193,
Q17001299,,Q174193,Q1018133
Q17001299,,Q34,Q204577
Q17001299,,Q174193,Q2755722
Q17001299,,Q174193,Q1185346
Q17001299,,Q174193,Q133315
Q17001299,,Q174193,
Q17001299,,Q174193,Q210223
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q23240
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q379656
Q17001299,,Q174193,Q72259
Q17001299,,Q174193,
Q17001299,,Q174193,Q2324662
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q21168
Q17001299,,Q174193,
Q17001299,,Q30,Q810784
Q17001299,,Q174193,
Q17001299,,Q174193,
Q17001299,,Q174193,Q1748
Q17001299,,Q174193,
Q17001299,,Q174193,Q41573
Q17001299,,Q174193,Q5301569
Q17001299,,Q174193,Q736439
Q17001299,,Q174193,Q216845
Q17001299,,Q174193,Q143762
Q17001299,,Q174193,
Q17001299,,Q142,Q210223
Q17001299,,Q174193,Q304371
Q17001299,,Q174193,Q8745
Q17001299,,Q174193,Q210223
Q17001299,,Q142,Q1046122
Q17001299,,Q174193,Q605319
Q17001299,,Q174193,
Q17001299,,Q34,Q25287
Q17001299,Q42896526,Q174193,Q4092
Q17001299,,Q34266,
Q17001299,,Q34266,Q602
Q6638972,,Q174193,Q1329355
Q6638972,,Q31,Q37620
Q6638972,,Q172579,Q134705
Q6638972,,Q174193,Q724182
Q6638972,,Q174193,Q97
Q6638972,,Q174193,Q724182
Q6638972,Q20894565,Q36074,
Q6638972,,Q174193,Q190684
Q6638972,,Q174193,Q2066376
Q6639168,,,Q732650
Q6639168,,Q172771,Q188428
Q6639168,,Q20,Q1540712
Q6639168,,Q145,Q732650
Q6639168,,Q219712,
Q6639168,,Q55,Q362
Q6639168,,Q408,Q477835
Q6639168,,Q151701,
Q6639168,,Q41,Q3059075
Q6639168,,Q145,Q26076
Q6639168,,Q145,Q2564009
Q6639168,Q21540133,Q804,
Q6639168,,Q796754,
Q6639168,,Q931281,Q362
Q6639229,,Q151701,Q362
Q52457607,,Q174193,
Q52457607,,Q174193,Q174193
Q52457607,,Q174193,Q248452
Q52457732,,Q174193,
Q52457732,,Q20,Q420303
Q52457732,,Q174193,Q661619
Q52457732,,Q30,Q34404
Q52457732,,Q29,Q13696
Q52457732,,Q34,Q664599
Q52457732,,Q34,Q62633
Q52457732,,Q142,Q1136198
Q52457732,,Q174193,Q734453
Q23640659,,Q172771,Q15682
Q23640659,,Q172771,
Q23640659,,Q172771,
Q23640659,,Q172771,
Q23640659,,Q172771,
Q23640659,,Q172771,
Q23640659,,Q172771,
Q23640659,,Q215530,
Q23640659,,Q29,
Q23640659,,Q172771,
Q6639169,,Q172771,Q3217060
Q6639169,,Q219712,
Q6639169,,Q796754,
Q6639169,,Q796754,Q331795
Q6639264,,Q43287,Q28287
Q6639264,,Q174193,Q191826
Q6639264,,Q43287,
Q6639264,,Q174193,
Q6639264,,Q174193,Q788
Q6639264,,Q174193,Q3059075
Q6639264,,Q20,
Q6639264,,Q30,Q1169
Q6639264,,Q172771,Q3308902
Q6639264,,Q172771,
Q6639264,,Q172771,Q191826
Q17001464,Q28963224,Q1062125,Q855186
Q17001464,,Q174193,Q5620199
Q17001464,,Q1062125,
Q17001464,,Q1062125,
Q17001464,,Q1062125,
Q17001464,,Q1062125,
Q17001464,,Q1062125,
Q17001464,,Q1062125,
Q17001464,,Q31,Q2306836
Q17001464,Q55633262,Q2387294,
Q6639053,,Q145,Q990130
Q6639053,,Q142,Q724182
Q6639053,,Q41,Q166
Q6639053,,Q145,Q3059075
Q6639053,,Q41,Q204096
Q6639053,,Q30,Q194005
Q6639053,Q7393844,Q8646,Q17
Q6639053,,Q822,Q593485
Q6639053,,Q145,
Q6639053,,Q713750,Q194446
Q6639053,,Q663472,Q803683
Q6639053,,Q20,
Q6639053,,Q55,
Q6639053,,Q145,Q2634
Q6639053,,Q1014,Q593485
Q6639053,,Q20,Q24879
Q6639053,,Q41,Q752079
Q6639053,,Q713750,
Q6639053,,Q155,Q37620
Q6639053,Q6719577,Q30,Q867460
Q52457337,,Q142,Q202539
Q52457802,,Q174193,Q25804
Q52457802,,Q174193,Q2879573
Q6639248,,Q30,Q98
Q6639248,,Q1062125,Q166
Q6639248,,Q34266,
Q6639248,,Q43287,Q13670
Q6639014,,Q145,Q127892
Q6639014,,Q188712,Q200707
Q6639014,,Q30,Q1297
Q6639014,,Q750,Q1486
Q6639014,,Q45,Q45
Q6639014,,Q145,Q380307
Q6639014,,Q145,Q9009904
Q6639014,,Q145,Q642024
Q6639014,,Q211,Q2246856
Q6639014,,Q30,Q37320
Q6639014,,Q145,Q127892
Q6639014,,Q145,Q168376
Q6639014,,Q188712,
Q6639014,,Q145,Q43509
Q6639014,,Q30,Q1331750
Q6639014,,Q41,Q581367
Q6639014,,Q145,
Q6639014,,Q172579,Q127892
Q6639014,,Q20,Q911787
Q6639014,,Q145,Q145
Q6639014,,Q35,Q643081
Q6639014,,Q145,Q6981266
Q6639014,,Q29,Q1461
Q6639014,,Q172579,Q194005
Q6639014,,Q145,Q3783
Q6639014,,Q191077,Q79808
Q6639014,,Q62567,Q1515196
Q6639014,,Q172579,Q49231
Q6639014,,Q172579,Q1486
Q6639014,,Q96,Q273014
Q6639014,,Q20,
Q6639014,,Q41304,Q127892
Q6639014,,Q145,Q1814365
Q6639014,,Q29,Q12273
Q6639014,,Q45,Q36433
Q6639014,,Q16,Q380307
Q6639014,,Q20,Q585
Q6639014,,Q41,Q15180
Q6639014,,Q34,Q25287
Q6639014,,Q145,Q18432
Q6639014,,Q145,Q1363972
Q6639014,,Q145,Q3484027
Q6639014,,Q142,Q3908
Q6639014,,Q20,Q1138756
Q6639014,,Q145,
Q6639014,,Q145,Q2001267
Q6639014,,Q30,Q218272
Q6639014,,Q145,Q3395428
Q6639014,,Q142,Q52535
Q6639014,,Q145,Q127892
